Director,Title,Score,Gross,Movie_Likes,id
Rian Johnson,Looper ,7.4,66468315,75000,root RianJohnson Looper 
Renny Harlin,The Long Kiss Goodnight ,6.7,33328051,4000,root RennyHarlin TheLongKissGoodnight 
Renny Harlin,The Legend of Hercules ,4.2,18821279,12000,root RennyHarlin TheLegendofHercules 
Renny Harlin,The Covenant ,5.3,23292105,3000,root RennyHarlin TheCovenant 
Renny Harlin,The Adventures of Ford Fairlane ,6.3,21413502,2000,root RennyHarlin TheAdventuresofFordFairlane 
Renny Harlin,Prison ,5.9,354704,314,root RennyHarlin Prison 
Renny Harlin,Mindhunters ,6.4,4476235,2000,root RennyHarlin Mindhunters 
Renny Harlin,Exorcist: The Beginning ,5.1,41814863,893,root RennyHarlin Exorcist:TheBeginning 
Renny Harlin,Driven ,4.5,32616869,886,root RennyHarlin Driven 
Renny Harlin,Die Hard 2 ,7.1,117541000,0,root RennyHarlin DieHard2 
Renny Harlin,Deep Blue Sea ,5.8,73648142,0,root RennyHarlin DeepBlueSea 
Renny Harlin,Cutthroat Island ,5.6,11000000,1000,root RennyHarlin CutthroatIsland 
Renny Harlin,Cliffhanger ,6.4,84049211,0,root RennyHarlin Cliffhanger 
Renny Harlin,A Nightmare on Elm Street 4: The Dream Master ,5.7,49369900,0,root RennyHarlin ANightmareonElmStreet4:TheDreamMaster 
Renny Harlin,12 Rounds ,5.6,12232937,0,root RennyHarlin 12Rounds 
Renny Harlin,5 Days of War ,5.6,17149,0,root RennyHarlin 5DaysofWar 
René Féret,Mozart's Sister ,6.4,706622,0,root RenéFéret Mozart'sSister 
Remo,ABCD (Any Body Can Dance) ,6.4,95236,1000,root Remo ABCD(AnyBodyCanDance) 
Reginald Hudlin,The Ladies Man ,5.1,13592872,671,root ReginaldHudlin TheLadiesMan 
Reginald Hudlin,Serving Sara ,5.3,16930185,201,root ReginaldHudlin ServingSara 
Reginald Hudlin,Boomerang ,5.4,70100000,0,root ReginaldHudlin Boomerang 
Reed Cowan,8: The Mormon Proposition ,7.1,99851,0,root ReedCowan 8:TheMormonProposition 
Rebecca Miller,The Ballad of Jack and Rose ,6.7,712294,608,root RebeccaMiller TheBalladofJackandRose 
Raymond De Felitta,City Island ,7.4,6670712,0,root RaymondDeFelitta CityIsland 
Ray Lawrence,Jindabyne ,6.4,399879,302,root RayLawrence Jindabyne 
Ray Griggs,I Want Your Money ,5.1,425899,638,root RayGriggs IWantYourMoney 
Rawson Marshall Thurber,We're the Millers ,7,150368971,35000,root RawsonMarshallThurber We'retheMillers 
Rawson Marshall Thurber,Dodgeball: A True Underdog Story ,6.7,228648144,0,root RawsonMarshallThurber Dodgeball:ATrueUnderdogStory 
Rawson Marshall Thurber,Central Intelligence ,6.6,126088877,10000,root RawsonMarshallThurber CentralIntelligence 
Randy Moore,Escape from Tomorrow ,5.2,169719,0,root RandyMoore EscapefromTomorrow 
Randall Wallace,We Were Soldiers ,7.1,78120196,5000,root RandallWallace WeWereSoldiers 
Randall Wallace,The Man in the Iron Mask ,6.4,56876365,0,root RandallWallace TheManintheIronMask 
Randall Wallace,Secretariat ,7.2,59699513,0,root RandallWallace Secretariat 
Randall Wallace,Heaven Is for Real ,5.8,91443253,23000,root RandallWallace HeavenIsforReal 
Randall Miller,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,7.1,333658,16,root RandallMiller MarilynHotchkiss'BallroomDancingandCharmSchool 
Randall Miller,Bottle Shock ,6.8,4040588,0,root RandallMiller BottleShock 
Randal Kleiser,White Fang ,6.7,34793160,0,root RandalKleiser WhiteFang 
Randal Kleiser,Grease ,7.2,181360000,13000,root RandalKleiser Grease 
Rand Ravich,The Astronaut's Wife ,5.3,21309162,2000,root RandRavich TheAstronaut'sWife 
Ramaa Mosley,The Brass Teapot ,6.4,6643,0,root RamaaMosley TheBrassTeapot 
Ralph Ziman,Gangster's Paradise: Jerusalema ,7.8,4958,1000,root RalphZiman Gangster'sParadise:Jerusalema 
Ralph Fiennes,Coriolanus ,6.2,756452,12000,root RalphFiennes Coriolanus 
Rakeysh Omprakash Mehra,Rang De Basanti ,8.4,2197331,0,root RakeyshOmprakashMehra RangDeBasanti 
Raja Gosnell,The Smurfs 2 ,5.4,71017784,0,root RajaGosnell TheSmurfs2 
Raja Gosnell,The Smurfs ,5.5,142614158,31000,root RajaGosnell TheSmurfs 
Raja Gosnell,Scooby-Doo 2: Monsters Unleashed ,4.9,84185387,567,root RajaGosnell Scooby-Doo2:MonstersUnleashed 
Raja Gosnell,Scooby-Doo ,4.9,153288182,0,root RajaGosnell Scooby-Doo 
Raja Gosnell,Big Momma's House ,5.1,117559438,1000,root RajaGosnell BigMomma'sHouse 
Raja Gosnell,Beverly Hills Chihuahua ,3.7,94497271,0,root RajaGosnell BeverlyHillsChihuahua 
Rafa Lara,"Cinco de Mayo, La Batalla ",6.2,169379,874,"root RafaLara CincodeMayo,LaBatalla "
Rachel Talalay,Tank Girl ,5.2,4064333,0,root RachelTalalay TankGirl 
Rachel Talalay,Freddy's Dead: The Final Nightmare ,4.9,34872293,963,root RachelTalalay Freddy'sDead:TheFinalNightmare 
Rachel Perkins,Bran Nue Dae ,6.3,110029,479,root RachelPerkins BranNueDae 
R.J. Cutler,If I Stay ,6.8,50461335,15000,root R.J.Cutler IfIStay 
R. Balki,Paa ,7.2,199228,504,root R.Balki Paa 
Quentin Tarantino,The Hateful Eight ,7.9,54116191,114000,root QuentinTarantino TheHatefulEight 
Quentin Tarantino,Reservoir Dogs ,8.4,2812029,19000,root QuentinTarantino ReservoirDogs 
Quentin Tarantino,Pulp Fiction ,8.9,107930000,45000,root QuentinTarantino PulpFiction 
Quentin Tarantino,Kill Bill: Vol. 2 ,8,66207920,0,root QuentinTarantino KillBill:Vol.2 
Quentin Tarantino,Kill Bill: Vol. 1 ,8.1,70098138,13000,root QuentinTarantino KillBill:Vol.1 
Quentin Tarantino,Jackie Brown ,7.5,39647595,0,root QuentinTarantino JackieBrown 
Quentin Tarantino,Inglourious Basterds ,8.3,120523073,42000,root QuentinTarantino InglouriousBasterds 
Quentin Tarantino,Django Unchained ,8.5,162804648,199000,root QuentinTarantino DjangoUnchained 
Quentin Dupieux,Rubber ,5.8,98017,46000,root QuentinDupieux Rubber 
Preston A. Whitmore II,This Christmas ,6.1,49121934,0,root PrestonA.WhitmoreII ThisChristmas 
Preston A. Whitmore II,Crossover ,2.1,7009668,244,root PrestonA.WhitmoreII Crossover 
Prachya Pinkaew,The Protector ,7.1,11905519,0,root PrachyaPinkaew TheProtector 
Piyush Dinker Pandya,American Desi ,6.7,902835,133,root PiyushDinkerPandya AmericanDesi 
Pitof,Catwoman ,3.3,40198710,0,root Pitof Catwoman 
Pierre Morel,The Gunman ,5.8,10640645,0,root PierreMorel TheGunman 
Pierre Morel,Taken ,7.9,145000989,29000,root PierreMorel Taken 
Pierre Morel,From Paris with Love ,6.5,23324666,0,root PierreMorel FromPariswithLove 
Pierre Morel,District B13 ,7.2,1197786,0,root PierreMorel DistrictB13 
Pierre Coffin,Despicable Me 2 ,7.5,368049635,56000,root PierreCoffin DespicableMe2 
Pierre Coffin,Despicable Me ,7.7,251501645,31000,root PierreCoffin DespicableMe 
Phyllida Lloyd,The Iron Lady ,6.4,29959436,18000,root PhyllidaLloyd TheIronLady 
Phyllida Lloyd,Mamma Mia! ,6.3,143704210,10000,root PhyllidaLloyd MammaMia! 
Phillip Noyce,The Saint ,6.2,61355436,0,root PhillipNoyce TheSaint 
Phillip Noyce,The Quiet American ,7.1,12987647,983,root PhillipNoyce TheQuietAmerican 
Phillip Noyce,The Giver ,6.5,45089048,58000,root PhillipNoyce TheGiver 
Phillip Noyce,The Bone Collector ,6.7,66488090,0,root PhillipNoyce TheBoneCollector 
Phillip Noyce,Salt ,6.4,118311368,23000,root PhillipNoyce Salt 
Phillip Noyce,Rabbit-Proof Fence ,7.5,6165429,0,root PhillipNoyce Rabbit-ProofFence 
Phillip Noyce,Patriot Games ,6.9,83287363,0,root PhillipNoyce PatriotGames 
Phillip Noyce,Clear and Present Danger ,6.9,122012710,0,root PhillipNoyce ClearandPresentDanger 
Phillip Noyce,Catch a Fire ,6.7,4291965,447,root PhillipNoyce CatchaFire 
Philip Saville,The Visual Bible: The Gospel of John ,7.7,4068087,0,root PhilipSaville TheVisualBible:TheGospelofJohn 
Philip Kaufman,The Right Stuff ,7.9,21500000,0,root PhilipKaufman TheRightStuff 
Philip Kaufman,Quills ,7.4,7060876,0,root PhilipKaufman Quills 
Philip G. Atwell,War ,6.3,22466994,0,root PhilipG.Atwell War 
Phil Traill,All About Steve ,4.8,33860010,0,root PhilTraill AllAboutSteve 
Phil Morrison,All Is Bright ,5.6,4556,825,root PhilMorrison AllIsBright 
Phil Lord,The Lego Movie ,7.8,257756197,64000,root PhilLord TheLegoMovie 
Phil Lord,Cloudy with a Chance of Meatballs ,7,124870275,0,root PhilLord CloudywithaChanceofMeatballs 
Phil Lord,22 Jump Street ,7.1,191616238,24000,root PhilLord 22JumpStreet 
Phil Lord,21 Jump Street ,7.2,138447667,39000,root PhilLord 21JumpStreet 
Phil Joanou,Gridiron Gang ,6.9,38432823,0,root PhilJoanou GridironGang 
Phil Alden Robinson,The Sum of All Fears ,6.4,118471320,0,root PhilAldenRobinson TheSumofAllFears 
Peyton Reed,Yes Man ,6.8,97680195,0,root PeytonReed YesMan 
Peyton Reed,The Break-Up ,5.8,118683135,0,root PeytonReed TheBreak-Up 
Peyton Reed,Bring It On ,5.9,68353550,0,root PeytonReed BringItOn 
Peyton Reed,Ant-Man ,7.4,180191634,61000,root PeytonReed Ant-Man 
Petter Næss,Elling ,7.6,313436,0,root PetterNæss Elling 
Peter Weir,Witness ,7.4,65500000,0,root PeterWeir Witness 
Peter Weir,The Truman Show ,8.1,125603360,18000,root PeterWeir TheTrumanShow 
Peter Weir,Master and Commander: The Far Side of the World ,7.4,93926386,0,root PeterWeir MasterandCommander:TheFarSideoftheWorld 
Peter Weir,Dead Poets Society ,8,95860116,23000,root PeterWeir DeadPoetsSociety 
Peter Webber,Hannibal Rising ,6.2,27667947,3000,root PeterWebber HannibalRising 
Peter Webber,Girl with a Pearl Earring ,7,11634362,0,root PeterWebber GirlwithaPearlEarring 
Peter Stebbings,Defendor ,6.8,37606,0,root PeterStebbings Defendor 
Peter Sollett,Raising Victor Vargas ,7.2,2073984,219,root PeterSollett RaisingVictorVargas 
Peter Sollett,Nick and Norah's Infinite Playlist ,6.7,31487293,0,root PeterSollett NickandNorah'sInfinitePlaylist 
Peter Sollett,Freeheld ,6.5,532988,0,root PeterSollett Freeheld 
Peter Sohn,The Good Dinosaur ,6.8,123070338,20000,root PeterSohn TheGoodDinosaur 
Peter Segal,The Longest Yard ,6.4,158115031,0,root PeterSegal TheLongestYard 
Peter Segal,Nutty Professor II: The Klumps ,4.3,123307945,374,root PeterSegal NuttyProfessorII:TheKlumps 
Peter Segal,Naked Gun 33 1/3: The Final Insult ,6.4,51109400,1000,root PeterSegal NakedGun331/3:TheFinalInsult 
Peter Segal,My Fellow Americans ,6.5,22294341,758,root PeterSegal MyFellowAmericans 
Peter Segal,Grudge Match ,6.4,29802761,12000,root PeterSegal GrudgeMatch 
Peter Segal,Get Smart ,6.5,130313314,0,root PeterSegal GetSmart 
Peter Segal,50 First Dates ,6.8,120776832,11000,root PeterSegal 50FirstDates 
Peter Ramsey,Rise of the Guardians ,7.3,103400692,25000,root PeterRamsey RiseoftheGuardians 
Peter R. Hunt,On Her Majesty's Secret Service ,6.8,22800000,0,root PeterR.Hunt OnHerMajesty'sSecretService 
Peter Medak,Romeo Is Bleeding ,6.6,3275585,561,root PeterMedak RomeoIsBleeding 
Peter MacDonald,Rambo III ,5.7,53715611,2000,root PeterMacDonald RamboIII 
Peter M. Cohen,Whipped ,4.4,4142507,131,root PeterM.Cohen Whipped 
Peter Lord,The Pirates! Band of Misfits ,6.7,31051126,0,root PeterLord ThePirates!BandofMisfits 
Peter Lord,Chicken Run ,7,106793915,0,root PeterLord ChickenRun 
Peter Lepeniotis,The Nut Job ,5.8,64238770,0,root PeterLepeniotis TheNutJob 
Peter Landesman,Concussion ,7.1,34531832,23000,root PeterLandesman Concussion 
Peter Kosminsky,White Oleander ,7.2,16346122,0,root PeterKosminsky WhiteOleander 
Peter Kassovitz,Jakob the Liar ,6.5,4956401,0,root PeterKassovitz JakobtheLiar 
Peter Jackson,The Lovely Bones ,6.7,87965684,32000,root PeterJackson TheLovelyBones 
Peter Jackson,The Lord of the Rings: The Two Towers ,8.7,340478898,10000,root PeterJackson TheLordoftheRings:TheTwoTowers 
Peter Jackson,The Lord of the Rings: The Return of the King ,8.9,377019252,16000,root PeterJackson TheLordoftheRings:TheReturnoftheKing 
Peter Jackson,The Lord of the Rings: The Fellowship of the Ring ,8.8,313837577,21000,root PeterJackson TheLordoftheRings:TheFellowshipoftheRing 
Peter Jackson,The Hobbit: The Desolation of Smaug ,7.9,258355354,83000,root PeterJackson TheHobbit:TheDesolationofSmaug 
Peter Jackson,The Hobbit: The Battle of the Five Armies ,7.5,255108370,65000,root PeterJackson TheHobbit:TheBattleoftheFiveArmies 
Peter Jackson,The Hobbit: An Unexpected Journey ,7.9,303001229,166000,root PeterJackson TheHobbit:AnUnexpectedJourney 
Peter Jackson,King Kong ,7.2,654153780,0,root PeterJackson KingKong 
Peter Jackson,Heavenly Creatures ,7.4,3049135,0,root PeterJackson HeavenlyCreatures 
Peter Hyams,Timecop ,5.8,44450000,0,root PeterHyams Timecop 
Peter Hyams,The Relic ,5.7,33927476,956,root PeterHyams TheRelic 
Peter Hyams,The Musketeer ,4.7,27053815,299,root PeterHyams TheMusketeer 
Peter Hyams,End of Days ,5.7,66862068,2000,root PeterHyams EndofDays 
Peter Hyams,A Sound of Thunder ,4.2,1891821,785,root PeterHyams ASoundofThunder 
Peter Howitt,Sliding Doors ,6.8,11883495,0,root PeterHowitt SlidingDoors 
Peter Howitt,Laws of Attraction ,5.9,17848322,702,root PeterHowitt LawsofAttraction 
Peter Howitt,Johnny English ,6.1,27972410,2000,root PeterHowitt JohnnyEnglish 
Peter Howitt,Antitrust ,6.1,10965209,0,root PeterHowitt Antitrust 
Peter Ho-Sun Chan,The Warlords ,7.1,128978,0,root PeterHo-SunChan TheWarlords 
Peter Hewitt,Zoom ,4.2,11631245,494,root PeterHewitt Zoom 
Peter Hewitt,The Borrowers ,5.8,22359293,0,root PeterHewitt TheBorrowers 
Peter Hewitt,Garfield ,5,75367693,795,root PeterHewitt Garfield 
Peter Hewitt,Bill & Ted's Bogus Journey ,6.2,38037513,0,root PeterHewitt Bill&Ted'sBogusJourney 
Peter Hedges,The Odd Life of Timothy Green ,6.6,51853450,11000,root PeterHedges TheOddLifeofTimothyGreen 
Peter Hedges,Pieces of April ,7.1,2360184,0,root PeterHedges PiecesofApril 
Peter Hastings,The Country Bears ,4,16988996,422,root PeterHastings TheCountryBears 
Peter Farrelly,Dumb & Dumber ,7.3,127175354,0,root PeterFarrelly Dumb&Dumber 
Peter Faiman,Crocodile Dundee ,6.5,174635000,0,root PeterFaiman CrocodileDundee 
Peter Chelsom,Town & Country ,4.4,6712451,53,root PeterChelsom Town&Country 
Peter Chelsom,The Mighty ,7.3,2643689,0,root PeterChelsom TheMighty 
Peter Chelsom,Shall We Dance ,6.1,57887882,0,root PeterChelsom ShallWeDance 
Peter Chelsom,Serendipity ,6.9,49968653,12000,root PeterChelsom Serendipity 
Peter Chelsom,Hannah Montana: The Movie ,4.2,79566871,0,root PeterChelsom HannahMontana:TheMovie 
Peter Cattaneo,The Rocker ,6.2,6409206,0,root PeterCattaneo TheRocker 
Peter Cattaneo,The Full Monty ,7.2,91714906,0,root PeterCattaneo TheFullMonty 
Peter Cattaneo,Opal Dream ,6.6,13751,135,root PeterCattaneo OpalDream 
Peter Cattaneo,Lucky Break ,6.2,54606,30,root PeterCattaneo LuckyBreak 
Peter Care,The Dangerous Lives of Altar Boys ,7.1,1779284,677,root PeterCare TheDangerousLivesofAltarBoys 
Peter Billingsley,Couples Retreat ,5.5,109176215,0,root PeterBillingsley CouplesRetreat 
Peter Berg,Very Bad Things ,6.3,9801782,0,root PeterBerg VeryBadThings 
Peter Berg,The Rundown ,6.7,47592825,0,root PeterBerg TheRundown 
Peter Berg,The Kingdom ,7.1,47456450,0,root PeterBerg TheKingdom 
Peter Berg,Lone Survivor ,7.6,125069696,58000,root PeterBerg LoneSurvivor 
Peter Berg,Hancock ,6.4,227946274,0,root PeterBerg Hancock 
Peter Berg,Battleship ,5.9,65173160,44000,root PeterBerg Battleship 
Peter Atencio,Keanu ,6.4,20566327,0,root PeterAtencio Keanu 
Pete Travis,Vantage Point ,6.6,72266306,0,root PeteTravis VantagePoint 
Pete Travis,Dredd ,7.1,26803366,92000,root PeteTravis Dredd 
Pete Jones,Stolen Summer ,6.5,119841,304,root PeteJones StolenSummer 
Pete Docter,Up ,8.3,292979556,27000,root PeteDocter Up 
Pete Docter,"Monsters, Inc. ",8.1,289907418,0,"root PeteDocter Monsters,Inc. "
Pete Docter,Inside Out ,8.3,356454367,118000,root PeteDocter InsideOut 
Perry Andelin Blake,The Master of Disguise ,3.3,40363530,1000,root PerryAndelinBlake TheMasterofDisguise 
Penny Marshall,Riding in Cars with Boys ,6.4,29781453,0,root PennyMarshall RidinginCarswithBoys 
Penny Marshall,Renaissance Man ,6.1,24332324,680,root PennyMarshall RenaissanceMan 
Penny Marshall,Big ,7.3,114968774,0,root PennyMarshall Big 
Penny Marshall,A League of Their Own ,7.2,107458785,0,root PennyMarshall ALeagueofTheirOwn 
Penelope Spheeris,Wayne's World ,7,121697350,0,root PenelopeSpheeris Wayne'sWorld 
Pedro Almodóvar,Volver ,7.6,12899702,0,root PedroAlmodóvar Volver 
Pawel Pawlikowski,My Summer of Love ,6.8,992238,869,root PawelPawlikowski MySummerofLove 
Pawel Pawlikowski,Ida ,7.4,3826455,17000,root PawelPawlikowski Ida 
Paul Weitz,Little Fockers ,5.5,148383780,0,root PaulWeitz LittleFockers 
Paul Weitz,In Good Company ,6.5,45489752,736,root PaulWeitz InGoodCompany 
Paul Weitz,Cirque du Freak: The Vampire's Assistant ,5.9,13838130,0,root PaulWeitz CirqueduFreak:TheVampire'sAssistant 
Paul Weitz,American Pie ,7,101736215,0,root PaulWeitz AmericanPie 
Paul Weitz,American Dreamz ,5.5,7156725,300,root PaulWeitz AmericanDreamz 
Paul Weitz,Admission ,5.7,18004225,5000,root PaulWeitz Admission 
Paul Weiland,Made of Honor ,5.8,46012734,3000,root PaulWeiland MadeofHonor 
Paul W.S. Anderson,The Three Musketeers ,5.8,20315324,19000,root PaulW.S.Anderson TheThreeMusketeers 
Paul W.S. Anderson,Soldier ,6,14567883,0,root PaulW.S.Anderson Soldier 
Paul W.S. Anderson,Resident Evil: Retribution ,5.4,42345531,32000,root PaulW.S.Anderson ResidentEvil:Retribution 
Paul W.S. Anderson,Resident Evil: Afterlife ,5.9,60128566,19000,root PaulW.S.Anderson ResidentEvil:Afterlife 
Paul W.S. Anderson,Resident Evil ,6.7,39532308,0,root PaulW.S.Anderson ResidentEvil 
Paul W.S. Anderson,Pompeii ,5.6,23219748,20000,root PaulW.S.Anderson Pompeii 
Paul W.S. Anderson,Mortal Kombat ,5.8,70360285,0,root PaulW.S.Anderson MortalKombat 
Paul W.S. Anderson,Event Horizon ,6.7,26616590,10000,root PaulW.S.Anderson EventHorizon 
Paul W.S. Anderson,Death Race ,6.4,36064910,0,root PaulW.S.Anderson DeathRace 
Paul W.S. Anderson,AVP: Alien vs. Predator ,5.6,80281096,0,root PaulW.S.Anderson AVP:Alienvs.Predator 
Paul Verhoeven,Total Recall ,7.5,238825842,0,root PaulVerhoeven TotalRecall 
Paul Verhoeven,Starship Troopers ,7.2,54700065,0,root PaulVerhoeven StarshipTroopers 
Paul Verhoeven,Showgirls ,4.6,20302961,0,root PaulVerhoeven Showgirls 
Paul Verhoeven,Hollow Man ,5.7,73209340,0,root PaulVerhoeven HollowMan 
Paul Verhoeven,Black Book ,7.8,4398392,0,root PaulVerhoeven BlackBook 
Paul Tibbitt,The SpongeBob Movie: Sponge Out of Water ,6,162495848,16000,root PaulTibbitt TheSpongeBobMovie:SpongeOutofWater 
Paul Thomas Anderson,There Will Be Blood ,8.1,40218903,16000,root PaulThomasAnderson ThereWillBeBlood 
Paul Thomas Anderson,The Master ,7.1,16377274,27000,root PaulThomasAnderson TheMaster 
Paul Thomas Anderson,Punch-Drunk Love ,7.3,17791031,0,root PaulThomasAnderson Punch-DrunkLove 
Paul Thomas Anderson,Magnolia ,8,22450975,13000,root PaulThomasAnderson Magnolia 
Paul Thomas Anderson,Inherent Vice ,6.7,8093318,18000,root PaulThomasAnderson InherentVice 
